Team 1: 3, 4, 7, 9, 13, 14, 15, 17, 19, 21, 22, Team 2: 1, 2, 5, 6, 8, 10, 11, 12, 16, 18, 20, 23, Total weight: 200
Team 1: 1, 2, 4, 8, 11, 12, 13, 15, 17, 18, 20, Team 2: 3, 5, 6, 7, 9, 10, 14, 16, 19, 21, 22, 23, Total weight: 200
Team 1: 3, 4, 7, 9, 13, 14, 15, 16, 17, 19, 21, Team 2: 1, 2, 5, 6, 8, 10, 11, 12, 18, 20, 22, 23, Total weight: 200
Team 1: 3, 7, 9, 10, 13, 14, 19, 20, 21, 22, 23, Team 2: 1, 2, 4, 5, 6, 8, 11, 12, 15, 16, 17, 18, Total weight: 200
Team 1: 4, 5, 7, 9, 14, 17, 19, 20, 21, 22, 23, Team 2: 1, 2, 3, 6, 8, 10, 11, 12, 13, 15, 16, 18, Total weight: 200
Team 1: 3, 4, 5, 6, 7, 9, 13, 14, 16, 21, 22, Team 2: 1, 2, 8, 10, 11, 12, 15, 17, 18, 19, 20, 23, Total weight: 200
Team 1: 3, 4, 5, 7, 14, 16, 19, 20, 21, 22, 23, Team 2: 1, 2, 6, 8, 9, 10, 11, 12, 13, 15, 17, 18, Total weight: 200
Team 1: 1, 2, 7, 8, 9, 11, 12, 15, 17, 18, 20, Team 2: 3, 4, 5, 6, 10, 13, 14, 16, 19, 21, 22, 23, Total weight: 200
Team 1: 3, 4, 6, 9, 13, 14, 16, 17, 19, 21, 23, Team 2: 1, 2, 5, 7, 8, 10, 11, 12, 15, 18, 20, 22, Total weight: 200
Team 1: 1, 2, 8, 11, 12, 15, 17, 18, 19, 20, 22, Team 2: 3, 4, 5, 6, 7, 9, 10, 13, 14, 16, 21, 23, Total weight: 200
Team 1: 3, 4, 9, 10, 14, 16, 17, 19, 20, 21, 22, Team 2: 1, 2, 5, 6, 7, 8, 11, 12, 13, 15, 18, 23, Total weight: 200
Team 1: 3, 4, 5, 9, 14, 17, 19, 20, 21, 22, 23, Team 2: 1, 2, 6, 7, 8, 10, 11, 12, 13, 15, 16, 18, Total weight: 200
Team 1: 3, 4, 5, 9, 14, 16, 19, 20, 21, 22, 23, Team 2: 1, 2, 6, 7, 8, 10, 11, 12, 13, 15, 17, 18, Total weight: 200
Team 1: 1, 2, 6, 8, 9, 11, 12, 13, 15, 18, 23, Team 2: 3, 4, 5, 7, 10, 14, 16, 17, 19, 20, 21, 22, Total weight: 200
Team 1: 1, 2, 4, 5, 8, 11, 12, 15, 16, 18, 20, Team 2: 3, 6, 7, 9, 10, 13, 14, 17, 19, 21, 22, 23, Total weight: 200
Team 1: 5, 6, 9, 10, 13, 14, 18, 20, 21, 22, 23, Team 2: 1, 2, 3, 4, 7, 8, 11, 12, 15, 16, 17, 19, Total weight: 200
Team 1: 3, 4, 5, 9, 13, 16, 17, 19, 21, 22, 23, Team 2: 1, 2, 6, 7, 8, 10, 11, 12, 14, 15, 18, 20, Total weight: 200
Team 1: 3, 4, 5, 9, 13, 14, 19, 20, 21, 22, 23, Team 2: 1, 2, 6, 7, 8, 10, 11, 12, 15, 16, 17, 18, Total weight: 200
Team 1: 1, 2, 4, 5, 6, 8, 11, 12, 15, 16, 18, Team 2: 3, 7, 9, 10, 13, 14, 17, 19, 20, 21, 22, 23, Total weight: 200
Team 1: 3, 4, 5, 7, 13, 14, 16, 20, 21, 22, 23, Team 2: 1, 2, 6, 8, 9, 10, 11, 12, 15, 17, 18, 19, Total weight: 200
Team 1: 4, 6, 7, 10, 13, 14, 17, 19, 21, 22, 23, Team 2: 1, 2, 3, 5, 8, 9, 11, 12, 15, 16, 18, 20, Total weight: 200
Team 1: 3, 4, 6, 9, 10, 14, 16, 17, 19, 21, 22, Team 2: 1, 2, 5, 7, 8, 11, 12, 13, 15, 18, 20, 23, Total weight: 200
Team 1: 3, 4, 5, 9, 13, 14, 16, 20, 21, 22, 23, Team 2: 1, 2, 6, 7, 8, 10, 11, 12, 15, 17, 18, 19, Total weight: 200
Team 1: 3, 4, 5, 7, 13, 14, 19, 20, 21, 22, 23, Team 2: 1, 2, 6, 8, 9, 10, 11, 12, 15, 16, 17, 18, Total weight: 200
Team 1: 3, 7, 9, 10, 14, 16, 19, 20, 21, 22, 23, Team 2: 1, 2, 4, 5, 6, 8, 11, 12, 13, 15, 17, 18, Total weight: 200
Team 1: 3, 4, 5, 7, 13, 16, 17, 19, 21, 22, 23, Team 2: 1, 2, 6, 8, 9, 10, 11, 12, 14, 15, 18, 20, Total weight: 200
Team 1: 1, 2, 4, 5, 8, 11, 12, 13, 15, 18, 20, Team 2: 3, 6, 7, 9, 10, 14, 16, 17, 19, 21, 22, 23, Total weight: 200
Team 1: 4, 5, 6, 9, 13, 14, 19, 20, 21, 22, 23, Team 2: 1, 2, 3, 7, 8, 10, 11, 12, 15, 16, 17, 18, Total weight: 200
Team 1: 3, 5, 7, 9, 10, 14, 16, 17, 19, 21, 22, Team 2: 1, 2, 4, 6, 8, 11, 12, 13, 15, 18, 20, 23, Total weight: 200
Team 1: 3, 4, 5, 7, 14, 15, 16, 17, 19, 21, 23, Team 2: 1, 2, 6, 8, 9, 10, 11, 12, 13, 18, 20, 22, Total weight: 200
Team 1: 1, 2, 5, 6, 8, 9, 10, 11, 15, 18, 20, Team 2: 3, 4, 7, 12, 13, 14, 16, 17, 19, 21, 22, 23, Total weight: 200
Team 1: 4, 5, 9, 10, 13, 16, 17, 19, 21, 22, 23, Team 2: 1, 2, 3, 6, 7, 8, 11, 12, 14, 15, 18, 20, Total weight: 200
Team 1: 3, 4, 5, 7, 14, 15, 17, 19, 21, 22, 23, Team 2: 1, 2, 6, 8, 9, 10, 11, 12, 13, 16, 18, 20, Total weight: 200
Team 1: 3, 4, 5, 6, 7, 9, 10, 14, 21, 22, 23, Team 2: 1, 2, 8, 11, 12, 13, 15, 16, 17, 18, 19, 20, Total weight: 200
Team 1: 4, 5, 7, 10, 13, 14, 19, 20, 21, 22, 23, Team 2: 1, 2, 3, 6, 8, 9, 11, 12, 15, 16, 17, 18, Total weight: 200
Team 1: 7, 9, 10, 13, 14, 16, 17, 19, 21, 22, 23, Team 2: 1, 2, 3, 4, 5, 6, 8, 11, 12, 15, 18, 20, Total weight: 200
Team 1: 3, 4, 6, 9, 10, 13, 14, 17, 19, 21, 22, Team 2: 1, 2, 5, 7, 8, 11, 12, 15, 16, 18, 20, 23, Total weight: 200
Team 1: 1, 2, 3, 5, 8, 11, 12, 15, 16, 17, 18, Team 2: 4, 6, 7, 9, 10, 13, 14, 19, 20, 21, 22, 23, Total weight: 200
Team 1: 1, 2, 4, 6, 8, 11, 12, 13, 15, 17, 18, Team 2: 3, 5, 7, 9, 10, 14, 16, 19, 20, 21, 22, 23, Total weight: 200
Team 1: 1, 2, 5, 6, 8, 10, 11, 12, 15, 16, 17, Team 2: 3, 4, 7, 9, 13, 14, 18, 19, 20, 21, 22, 23, Total weight: 200
Team 1: 1, 2, 6, 8, 11, 12, 13, 16, 18, 20, 22, Team 2: 3, 4, 5, 7, 9, 10, 14, 15, 17, 19, 21, 23, Total weight: 200
Team 1: 1, 2, 5, 6, 8, 10, 11, 12, 15, 17, 19, Team 2: 3, 4, 7, 9, 13, 14, 16, 18, 20, 21, 22, 23, Total weight: 200
Team 1: 1, 2, 3, 8, 11, 12, 15, 16, 18, 20, 23, Team 2: 4, 5, 6, 7, 9, 10, 13, 14, 17, 19, 21, 22, Total weight: 200
Team 1: 4, 9, 13, 14, 17, 18, 19, 20, 21, 22, 23, Team 2: 1, 2, 3, 5, 6, 7, 8, 10, 11, 12, 15, 16, Total weight: 200
Team 1: 3, 4, 6, 7, 9, 10, 13, 14, 19, 21, 23, Team 2: 1, 2, 5, 8, 11, 12, 15, 16, 17, 18, 20, 22, Total weight: 200
Team 1: 3, 4, 6, 7, 9, 10, 13, 14, 16, 21, 23, Team 2: 1, 2, 5, 8, 11, 12, 15, 17, 18, 19, 20, 22, Total weight: 200
Team 1: 4, 6, 9, 13, 14, 17, 19, 20, 21, 22, 23, Team 2: 1, 2, 3, 5, 7, 8, 10, 11, 12, 15, 16, 18, Total weight: 200
Team 1: 1, 2, 3, 7, 8, 11, 12, 13, 15, 18, 20, Team 2: 4, 5, 6, 9, 10, 14, 16, 17, 19, 21, 22, 23, Total weight: 200
Team 1: 3, 4, 6, 10, 14, 16, 17, 19, 21, 22, 23, Team 2: 1, 2, 5, 7, 8, 9, 11, 12, 13, 15, 18, 20, Total weight: 200
Team 1: 3, 4, 7, 10, 14, 16, 17, 19, 20, 21, 22, Team 2: 1, 2, 5, 6, 8, 9, 11, 12, 13, 15, 18, 23, Total weight: 200
Team 1: 5, 7, 9, 10, 13, 14, 18, 20, 21, 22, 23, Team 2: 1, 2, 3, 4, 6, 8, 11, 12, 15, 16, 17, 19, Total weight: 200
Team 1: 1, 2, 6, 8, 11, 12, 14, 15, 18, 19, 20, Team 2: 3, 4, 5, 7, 9, 10, 13, 16, 17, 21, 22, 23, Total weight: 200
Team 1: 1, 2, 6, 8, 11, 12, 14, 15, 18, 20, 22, Team 2: 3, 4, 5, 7, 9, 10, 13, 16, 17, 19, 21, 23, Total weight: 200
Team 1: 1, 2, 6, 7, 8, 11, 12, 13, 15, 18, 23, Team 2: 3, 4, 5, 9, 10, 14, 16, 17, 19, 20, 21, 22, Total weight: 200
Team 1: 1, 2, 3, 4, 6, 8, 11, 12, 15, 18, 20, Team 2: 5, 7, 9, 10, 13, 14, 16, 17, 19, 21, 22, 23, Total weight: 200
Team 1: 3, 5, 6, 7, 9, 10, 14, 16, 21, 22, 23, Team 2: 1, 2, 4, 8, 11, 12, 13, 15, 17, 18, 19, 20, Total weight: 200
Team 1: 1, 2, 3, 5, 6, 8, 10, 11, 12, 15, 18, Team 2: 4, 7, 9, 13, 14, 16, 17, 19, 20, 21, 22, 23, Total weight: 200
Team 1: 1, 2, 3, 6, 8, 11, 12, 15, 16, 17, 19, Team 2: 4, 5, 7, 9, 10, 13, 14, 18, 20, 21, 22, 23, Total weight: 200
Team 1: 1, 2, 6, 7, 8, 11, 12, 13, 18, 20, 23, Team 2: 3, 4, 5, 9, 10, 14, 15, 16, 17, 19, 21, 22, Total weight: 200
Team 1: 1, 2, 6, 8, 9, 11, 12, 18, 20, 22, 23, Team 2: 3, 4, 5, 7, 10, 13, 14, 15, 16, 17, 19, 21, Total weight: 200
Team 1: 4, 7, 9, 13, 14, 16, 19, 20, 21, 22, 23, Team 2: 1, 2, 3, 5, 6, 8, 10, 11, 12, 15, 17, 18, Total weight: 200
Team 1: 1, 2, 8, 11, 12, 13, 15, 16, 18, 20, 22, Team 2: 3, 4, 5, 6, 7, 9, 10, 14, 17, 19, 21, 23, Total weight: 200
Team 1: 1, 2, 4, 7, 8, 10, 11, 12, 15, 18, 20, Team 2: 3, 5, 6, 9, 13, 14, 16, 17, 19, 21, 22, 23, Total weight: 200
Team 1: 4, 7, 9, 10, 13, 14, 18, 20, 21, 22, 23, Team 2: 1, 2, 3, 5, 6, 8, 11, 12, 15, 16, 17, 19, Total weight: 200
Team 1: 1, 2, 3, 6, 8, 11, 12, 15, 16, 18, 23, Team 2: 4, 5, 7, 9, 10, 13, 14, 17, 19, 20, 21, 22, Total weight: 200
Team 1: 3, 4, 5, 7, 9, 10, 13, 19, 21, 22, 23, Team 2: 1, 2, 6, 8, 11, 12, 14, 15, 16, 17, 18, 20, Total weight: 200
Team 1: 3, 4, 9, 13, 14, 16, 17, 19, 20, 21, 23, Team 2: 1, 2, 5, 6, 7, 8, 10, 11, 12, 15, 18, 22, Total weight: 200
Team 1: 1, 2, 3, 8, 11, 12, 15, 16, 17, 18, 19, Team 2: 4, 5, 6, 7, 9, 10, 13, 14, 20, 21, 22, 23, Total weight: 200
Team 1: 4, 5, 6, 7, 9, 10, 14, 17, 19, 22, 23, Team 2: 1, 2, 3, 8, 11, 12, 13, 15, 16, 18, 20, 21, Total weight: 200
Team 1: 1, 2, 3, 4, 7, 8, 11, 12, 15, 18, 20, Team 2: 5, 6, 9, 10, 13, 14, 16, 17, 19, 21, 22, 23, Total weight: 200
Team 1: 3, 4, 5, 7, 9, 10, 14, 16, 17, 21, 22, Team 2: 1, 2, 6, 8, 11, 12, 13, 15, 18, 19, 20, 23, Total weight: 200
Team 1: 1, 2, 4, 6, 8, 11, 12, 15, 16, 17, 18, Team 2: 3, 5, 7, 9, 10, 13, 14, 19, 20, 21, 22, 23, Total weight: 200
Team 1: 4, 5, 6, 9, 10, 13, 14, 17, 21, 22, 23, Team 2: 1, 2, 3, 7, 8, 11, 12, 15, 16, 18, 19, 20, Total weight: 200
Team 1: 1, 2, 6, 8, 11, 12, 13, 15, 16, 18, 22, Team 2: 3, 4, 5, 7, 9, 10, 14, 17, 19, 20, 21, 23, Total weight: 200
Team 1: 1, 2, 3, 6, 8, 10, 11, 12, 15, 17, 18, Team 2: 4, 5, 7, 9, 13, 14, 16, 19, 20, 21, 22, 23, Total weight: 200
Team 1: 4, 5, 6, 9, 10, 13, 14, 17, 19, 21, 23, Team 2: 1, 2, 3, 7, 8, 11, 12, 15, 16, 18, 20, 22, Total weight: 200
Team 1: 3, 4, 6, 7, 9, 10, 14, 16, 19, 21, 23, Team 2: 1, 2, 5, 8, 11, 12, 13, 15, 17, 18, 20, 22, Total weight: 200
Team 1: 3, 4, 10, 14, 16, 17, 19, 20, 21, 22, 23, Team 2: 1, 2, 5, 6, 7, 8, 9, 11, 12, 13, 15, 18, Total weight: 200
Team 1: 3, 4, 5, 7, 9, 14, 16, 19, 20, 21, 22, Team 2: 1, 2, 6, 8, 10, 11, 12, 13, 15, 17, 18, 23, Total weight: 200
Team 1: 4, 7, 9, 10, 13, 14, 17, 19, 20, 21, 22, Team 2: 1, 2, 3, 5, 6, 8, 11, 12, 15, 16, 18, 23, Total weight: 200
Team 1: 1, 2, 6, 8, 11, 12, 13, 15, 17, 18, 22, Team 2: 3, 4, 5, 7, 9, 10, 14, 16, 19, 20, 21, 23, Total weight: 200
Team 1: 3, 4, 5, 7, 9, 14, 17, 19, 20, 21, 22, Team 2: 1, 2, 6, 8, 10, 11, 12, 13, 15, 16, 18, 23, Total weight: 200
Team 1: 1, 2, 4, 6, 8, 11, 12, 14, 15, 18, 20, Team 2: 3, 5, 7, 9, 10, 13, 16, 17, 19, 21, 22, 23, Total weight: 200
Team 1: 1, 2, 5, 6, 8, 10, 11, 12, 15, 20, 23, Team 2: 3, 4, 7, 9, 13, 14, 16, 17, 18, 19, 21, 22, Total weight: 200
Team 1: 1, 2, 6, 8, 11, 12, 13, 15, 18, 20, 21, Team 2: 3, 4, 5, 7, 9, 10, 14, 16, 17, 19, 22, 23, Total weight: 200
Team 1: 4, 5, 9, 10, 13, 14, 16, 17, 19, 22, 23, Team 2: 1, 2, 3, 6, 7, 8, 11, 12, 15, 18, 20, 21, Total weight: 200
Team 1: 1, 2, 8, 9, 10, 11, 12, 15, 18, 20, 22, Team 2: 3, 4, 5, 6, 7, 13, 14, 16, 17, 19, 21, 23, Total weight: 200
Team 1: 1, 2, 5, 6, 8, 11, 12, 16, 18, 20, 22, Team 2: 3, 4, 7, 9, 10, 13, 14, 15, 17, 19, 21, 23, Total weight: 200
Team 1: 1, 2, 5, 8, 11, 12, 13, 15, 18, 19, 20, Team 2: 3, 4, 6, 7, 9, 10, 14, 16, 17, 21, 22, 23, Total weight: 200
Team 1: 2, 4, 5, 9, 10, 13, 14, 17, 19, 22, 23, Team 2: 1, 3, 6, 7, 8, 11, 12, 15, 16, 18, 20, 21, Total weight: 200
Team 1: 6, 9, 10, 13, 14, 16, 17, 19, 21, 22, 23, Team 2: 1, 2, 3, 4, 5, 7, 8, 11, 12, 15, 18, 20, Total weight: 200
Team 1: 1, 2, 5, 6, 8, 10, 11, 12, 14, 15, 18, Team 2: 3, 4, 7, 9, 13, 16, 17, 19, 20, 21, 22, 23, Total weight: 200
Team 1: 4, 5, 7, 9, 10, 13, 14, 16, 19, 21, 23, Team 2: 1, 2, 3, 6, 8, 11, 12, 15, 17, 18, 20, 22, Total weight: 200
Team 1: 1, 2, 6, 8, 11, 12, 15, 16, 17, 18, 22, Team 2: 3, 4, 5, 7, 9, 10, 13, 14, 19, 20, 21, 23, Total weight: 200
Team 1: 1, 2, 6, 8, 9, 11, 12, 15, 17, 18, 23, Team 2: 3, 4, 5, 7, 10, 13, 14, 16, 19, 20, 21, 22, Total weight: 200
Team 1: 3, 4, 6, 10, 13, 14, 16, 19, 21, 22, 23, Team 2: 1, 2, 5, 7, 8, 9, 11, 12, 15, 17, 18, 20, Total weight: 200
Team 1: 3, 4, 7, 9, 10, 13, 14, 19, 20, 21, 23, Team 2: 1, 2, 5, 6, 8, 11, 12, 15, 16, 17, 18, 22, Total weight: 200
Team 1: 1, 2, 3, 6, 8, 11, 12, 15, 18, 20, 22, Team 2: 4, 5, 7, 9, 10, 13, 14, 16, 17, 19, 21, 23, Total weight: 200
Team 1: 3, 4, 7, 10, 13, 14, 16, 19, 20, 21, 22, Team 2: 1, 2, 5, 6, 8, 9, 11, 12, 15, 17, 18, 23, Total weight: 200
Team 1: 1, 2, 6, 7, 8, 11, 12, 15, 16, 18, 23, Team 2: 3, 4, 5, 9, 10, 13, 14, 17, 19, 20, 21, 22, Total weight: 200
Team 1: 1, 2, 3, 6, 8, 11, 12, 15, 18, 19, 20, Team 2: 4, 5, 7, 9, 10, 13, 14, 16, 17, 21, 22, 23, Total weight: 200
Team 1: 3, 4, 5, 7, 10, 13, 14, 17, 21, 22, 23, Team 2: 1, 2, 6, 8, 9, 11, 12, 15, 16, 18, 19, 20, Total weight: 200
Team 1: 3, 4, 9, 10, 13, 14, 16, 19, 20, 21, 22, Team 2: 1, 2, 5, 6, 7, 8, 11, 12, 15, 17, 18, 23, Total weight: 200
Team 1: 3, 4, 7, 10, 13, 14, 17, 19, 20, 21, 22, Team 2: 1, 2, 5, 6, 8, 9, 11, 12, 15, 16, 18, 23, Total weight: 200
Team 1: 1, 2, 5, 6, 8, 10, 11, 12, 13, 15, 16, Team 2: 3, 4, 7, 9, 14, 17, 18, 19, 20, 21, 22, 23, Total weight: 200
Team 1: 3, 4, 9, 10, 13, 14, 17, 19, 20, 21, 22, Team 2: 1, 2, 5, 6, 7, 8, 11, 12, 15, 16, 18, 23, Total weight: 200
Team 1: 3, 5, 7, 9, 10, 14, 16, 20, 21, 22, 23, Team 2: 1, 2, 4, 6, 8, 11, 12, 13, 15, 17, 18, 19, Total weight: 200
Team 1: 1, 2, 5, 6, 8, 10, 11, 12, 13, 15, 17, Team 2: 3, 4, 7, 9, 14, 16, 18, 19, 20, 21, 22, 23, Total weight: 200
Team 1: 3, 4, 6, 7, 13, 14, 16, 17, 19, 21, 23, Team 2: 1, 2, 5, 8, 9, 10, 11, 12, 15, 18, 20, 22, Total weight: 200
Team 1: 3, 4, 7, 9, 10, 13, 14, 16, 20, 21, 23, Team 2: 1, 2, 5, 6, 8, 11, 12, 15, 17, 18, 19, 22, Total weight: 200
Team 1: 1, 2, 8, 11, 12, 13, 15, 17, 18, 20, 22, Team 2: 3, 4, 5, 6, 7, 9, 10, 14, 16, 19, 21, 23, Total weight: 200
Team 1: 3, 5, 9, 13, 14, 16, 19, 20, 21, 22, 23, Team 2: 1, 2, 4, 6, 7, 8, 10, 11, 12, 15, 17, 18, Total weight: 200
Team 1: 3, 4, 5, 7, 9, 10, 13, 14, 17, 19, 23, Team 2: 1, 2, 6, 8, 11, 12, 15, 16, 18, 20, 21, 22, Total weight: 200
Team 1: 3, 4, 5, 7, 9, 10, 13, 14, 17, 21, 22, Team 2: 1, 2, 6, 8, 11, 12, 15, 16, 18, 19, 20, 23, Total weight: 200
Team 1: 1, 2, 6, 8, 9, 11, 12, 16, 18, 20, 23, Team 2: 3, 4, 5, 7, 10, 13, 14, 15, 17, 19, 21, 22, Total weight: 200
Team 1: 3, 4, 7, 9, 10, 13, 14, 16, 19, 22, 23, Team 2: 1, 2, 5, 6, 8, 11, 12, 15, 17, 18, 20, 21, Total weight: 200
Team 1: 1, 2, 5, 6, 8, 9, 10, 11, 12, 15, 20, Team 2: 3, 4, 7, 13, 14, 16, 17, 18, 19, 21, 22, 23, Total weight: 200
Team 1: 3, 4, 6, 10, 13, 14, 17, 19, 21, 22, 23, Team 2: 1, 2, 5, 7, 8, 9, 11, 12, 15, 16, 18, 20, Total weight: 200
Team 1: 1, 2, 6, 8, 11, 12, 15, 17, 18, 19, 22, Team 2: 3, 4, 5, 7, 9, 10, 13, 14, 16, 20, 21, 23, Total weight: 200
Team 1: 1, 2, 6, 7, 8, 11, 12, 15, 17, 18, 23, Team 2: 3, 4, 5, 9, 10, 13, 14, 16, 19, 20, 21, 22, Total weight: 200
Team 1: 3, 4, 6, 7, 10, 14, 16, 19, 21, 22, 23, Team 2: 1, 2, 5, 8, 9, 11, 12, 13, 15, 17, 18, 20, Total weight: 205
Team 1: 3, 4, 5, 7, 9, 10, 13, 14, 17, 19, 22, Team 2: 1, 2, 6, 8, 11, 12, 15, 16, 18, 20, 21, 23, Total weight: 205
Team 1: 3, 4, 5, 7, 9, 10, 14, 17, 21, 22, 23, Team 2: 1, 2, 6, 8, 11, 12, 13, 15, 16, 18, 19, 20, Total weight: 205
Team 1: 1, 2, 5, 6, 8, 10, 11, 12, 15, 18, 19, Team 2: 3, 4, 7, 9, 13, 14, 16, 17, 20, 21, 22, 23, Total weight: 205
Team 1: 1, 2, 5, 6, 8, 10, 11, 12, 13, 15, 20, Team 2: 3, 4, 7, 9, 14, 16, 17, 18, 19, 21, 22, 23, Total weight: 205
Team 1: 3, 4, 6, 9, 10, 14, 17, 19, 21, 22, 23, Team 2: 1, 2, 5, 7, 8, 11, 12, 13, 15, 16, 18, 20, Total weight: 205
Team 1: 3, 4, 6, 7, 10, 14, 17, 19, 21, 22, 23, Team 2: 1, 2, 5, 8, 9, 11, 12, 13, 15, 16, 18, 20, Total weight: 205
Team 1: 1, 2, 5, 6, 8, 9, 11, 12, 16, 18, 20, Team 2: 3, 4, 7, 10, 13, 14, 15, 17, 19, 21, 22, 23, Total weight: 205
Team 1: 3, 4, 6, 9, 13, 14, 16, 17, 19, 21, 22, Team 2: 1, 2, 5, 7, 8, 10, 11, 12, 15, 18, 20, 23, Total weight: 205
Team 1: 3, 5, 7, 9, 10, 14, 17, 19, 21, 22, 23, Team 2: 1, 2, 4, 6, 8, 11, 12, 13, 15, 16, 18, 20, Total weight: 205
Team 1: 1, 2, 5, 6, 8, 9, 11, 12, 15, 18, 22, Team 2: 3, 4, 7, 10, 13, 14, 16, 17, 19, 20, 21, 23, Total weight: 205
Team 1: 1, 2, 8, 10, 11, 12, 15, 17, 18, 20, 22, Team 2: 3, 4, 5, 6, 7, 9, 13, 14, 16, 19, 21, 23, Total weight: 205
Team 1: 4, 6, 7, 9, 10, 14, 17, 19, 21, 22, 23, Team 2: 1, 2, 3, 5, 8, 11, 12, 13, 15, 16, 18, 20, Total weight: 205
Team 1: 1, 2, 6, 8, 10, 11, 12, 13, 15, 18, 22, Team 2: 3, 4, 5, 7, 9, 14, 16, 17, 19, 20, 21, 23, Total weight: 205
Team 1: 4, 9, 10, 13, 14, 18, 19, 20, 21, 22, 23, Team 2: 1, 2, 3, 5, 6, 7, 8, 11, 12, 15, 16, 17, Total weight: 205
Team 1: 1, 2, 3, 6, 8, 9, 11, 12, 15, 18, 20, Team 2: 4, 5, 7, 10, 13, 14, 16, 17, 19, 21, 22, 23, Total weight: 205
Team 1: 3, 4, 6, 13, 14, 16, 17, 19, 21, 22, 23, Team 2: 1, 2, 5, 7, 8, 9, 10, 11, 12, 15, 18, 20, Total weight: 205
Team 1: 3, 4, 9, 10, 13, 16, 17, 19, 21, 22, 23, Team 2: 1, 2, 5, 6, 7, 8, 11, 12, 14, 15, 18, 20, Total weight: 205
Team 1: 4, 7, 9, 10, 14, 17, 19, 20, 21, 22, 23, Team 2: 1, 2, 3, 5, 6, 8, 11, 12, 13, 15, 16, 18, Total weight: 205
Team 1: 3, 4, 9, 10, 13, 14, 19, 20, 21, 22, 23, Team 2: 1, 2, 5, 6, 7, 8, 11, 12, 15, 16, 17, 18, Total weight: 205
Team 1: 1, 2, 6, 7, 8, 10, 11, 12, 15, 18, 23, Team 2: 3, 4, 5, 9, 13, 14, 16, 17, 19, 20, 21, 22, Total weight: 205
Team 1: 1, 2, 5, 6, 8, 10, 11, 12, 18, 20, 22, Team 2: 3, 4, 7, 9, 13, 14, 15, 16, 17, 19, 21, 23, Total weight: 205
Team 1: 1, 2, 6, 8, 9, 10, 11, 12, 18, 20, 23, Team 2: 3, 4, 5, 7, 13, 14, 15, 16, 17, 19, 21, 22, Total weight: 205
Team 1: 5, 6, 7, 9, 10, 13, 14, 19, 21, 22, 23, Team 2: 1, 2, 3, 4, 8, 11, 12, 15, 16, 17, 18, 20, Total weight: 205
Team 1: 1, 2, 4, 5, 6, 8, 10, 11, 12, 15, 18, Team 2: 3, 7, 9, 13, 14, 16, 17, 19, 20, 21, 22, 23, Total weight: 205
Team 1: 4, 5, 7, 9, 10, 13, 14, 16, 19, 21, 22, Team 2: 1, 2, 3, 6, 8, 11, 12, 15, 17, 18, 20, 23, Total weight: 205
Team 1: 4, 6, 9, 10, 13, 14, 19, 20, 21, 22, 23, Team 2: 1, 2, 3, 5, 7, 8, 11, 12, 15, 16, 17, 18, Total weight: 205
Team 1: 1, 2, 5, 6, 8, 10, 11, 12, 16, 18, 20, Team 2: 3, 4, 7, 9, 13, 14, 15, 17, 19, 21, 22, 23, Total weight: 205
Team 1: 3, 9, 10, 13, 14, 16, 19, 20, 21, 22, 23, Team 2: 1, 2, 4, 5, 6, 7, 8, 11, 12, 15, 17, 18, Total weight: 205
Team 1: 1, 2, 6, 8, 9, 10, 11, 12, 15, 18, 23, Team 2: 3, 4, 5, 7, 13, 14, 16, 17, 19, 20, 21, 22, Total weight: 205
Team 1: 1, 2, 6, 7, 8, 11, 12, 15, 17, 18, 19, Team 2: 3, 4, 5, 9, 10, 13, 14, 16, 20, 21, 22, 23, Total weight: 205
Team 1: 1, 2, 6, 8, 9, 11, 12, 15, 16, 17, 18, Team 2: 3, 4, 5, 7, 10, 13, 14, 19, 20, 21, 22, 23, Total weight: 205
Team 1: 1, 2, 5, 6, 8, 10, 11, 13, 15, 18, 20, Team 2: 3, 4, 7, 9, 12, 14, 16, 17, 19, 21, 22, 23, Total weight: 205
Team 1: 1, 2, 6, 8, 9, 11, 12, 15, 17, 18, 19, Team 2: 3, 4, 5, 7, 10, 13, 14, 16, 20, 21, 22, 23, Total weight: 205
Team 1: 4, 5, 6, 7, 9, 10, 14, 19, 21, 22, 23, Team 2: 1, 2, 3, 8, 11, 12, 13, 15, 16, 17, 18, 20, Total weight: 205
Team 1: 1, 2, 5, 6, 8, 9, 11, 12, 18, 20, 22, Team 2: 3, 4, 7, 10, 13, 14, 15, 16, 17, 19, 21, 23, Total weight: 205
Team 1: 3, 4, 6, 7, 10, 13, 14, 16, 21, 22, 23, Team 2: 1, 2, 5, 8, 9, 11, 12, 15, 17, 18, 19, 20, Total weight: 205
Team 1: 4, 7, 9, 10, 13, 14, 16, 20, 21, 22, 23, Team 2: 1, 2, 3, 5, 6, 8, 11, 12, 15, 17, 18, 19, Total weight: 205
Team 1: 1, 2, 5, 6, 8, 9, 10, 11, 13, 15, 18, Team 2: 3, 4, 7, 12, 14, 16, 17, 19, 20, 21, 22, 23, Total weight: 205
Team 1: 1, 2, 8, 10, 11, 12, 13, 15, 18, 20, 22, Team 2: 3, 4, 5, 6, 7, 9, 14, 16, 17, 19, 21, 23, Total weight: 205
